smith.smith@hotmail.com%%fd3eee34o1rufty5%%3%%false%%0%%1%%true%%1%%4%%false%%1%%2%%true%%2%%2%%false%%2%%2%%false%%2%%4%%true%%7%%3%%false%%7%%1%%false%%7%%2%%false%%7%%2%%false%%7%%3%%true%%17%%2%%true%%28%%4%%false%%28%%2%%false%%28%%1%%true%%43%%4%%false%%43%%4%%false%%43%%4%%false%%43%%4%%false%%43%%"smith.butler@gmail.com","smith.green@gmail.com","smith.rogers@gmail.com","smith.henderson@gmail.com","smith.phillips@gmail.com"%%"47","46","46","45","45"%%"smith","smith","smith","smith","smith"%%"butler","green","rogers","henderson","phillips"%%"smith.smith@hotmail.com","smith.gonzalez@gmail.com","smith.russell@gmail.com","smith.turner@yahoo.com","smith.alexander@gmail.com"%%"43","42","42","42","41"%%"smith","smith","smith","smith","smith"%%"smith","gonzalez","russell","turner","alexander"
smith.johnson@yahoo.com%%034eo1ruee3454i9%%2%%false%%0%%4%%false%%0%%1%%false%%0%%3%%false%%0%%2%%false%%0%%4%%false%%0%%2%%false%%0%%1%%false%%0%%3%%false%%0%%3%%false%%0%%4%%false%%0%%2%%false%%0%%3%%false%%0%%4%%false%%0%%3%%false%%0%%3%%false%%0%%1%%true%%15%%3%%false%%15%%1%%false%%15%%2%%true%%30%%"smith.mitchell@gmail.com","smith.bailey@gmail.com","smith.james@yahoo.com","smith.jones@hotmail.com","smith.morgan@hotmail.com"%%"33","31","31","31","31"%%"smith","smith","smith","smith","smith"%%"mitchell","bailey","james","jones","morgan"%%"smith.hughes@gmail.com","smith.clark@hotmail.com","smith.murphy@yahoo.com","smith.taylor@hotmail.com","smith.allen@gmail.com"%%"28","27","27","27","26"%%"smith","smith","smith","smith","smith"%%"hughes","clark","murphy","taylor","allen"
smith.williams@gmail.com%%ee34034efd3eee34%%1%%true%%1%%1%%true%%3%%4%%false%%3%%1%%false%%3%%3%%true%%4%%1%%false%%4%%1%%false%%4%%2%%false%%4%%1%%false%%4%%1%%false%%4%%2%%false%%4%%4%%false%%4%%1%%false%%4%%4%%false%%4%%4%%false%%4%%1%%true%%19%%3%%false%%19%%1%%true%%34%%4%%false%%34%%3%%false%%34%%"smith.nelson@gmail.com","smith.ward@hotmail.com","smith.hayes@yahoo.com","smith.rodriguez@hotmail.com","smith.white@hotmail.com"%%"36","36","35","35","35"%%"smith","smith","smith","smith","smith"%%"nelson","ward","hayes","rodriguez","white"%%"smith.carter@gmail.com","smith.garcia@yahoo.com","smith.mitchell@gmail.com","smith.bailey@gmail.com","smith.james@yahoo.com"%%"33","33","33","31","31"%%"smith","smith","smith","smith","smith"%%"carter","garcia","mitchell","bailey","james"
smith.jones@hotmail.com%%034eaaz2fd3eo1ru%%3%%false%%0%%1%%true%%1%%4%%false%%1%%4%%false%%1%%1%%false%%1%%3%%true%%6%%3%%false%%6%%1%%false%%6%%3%%false%%6%%3%%false%%6%%2%%false%%6%%3%%true%%16%%4%%false%%16%%1%%false%%16%%2%%false%%16%%1%%true%%31%%2%%false%%31%%2%%false%%31%%4%%false%%31%%1%%false%%31%%"smith.white@hotmail.com","smith.williams@gmail.com","smith.carter@gmail.com","smith.garcia@yahoo.com","smith.mitchell@gmail.com"%%"35","34","33","33","33"%%"smith","smith","smith","smith","smith"%%"white","williams","carter","garcia","mitchell"%%"smith.james@yahoo.com","smith.jones@hotmail.com","smith.morgan@hotmail.com","smith.johnson@yahoo.com","smith.hughes@gmail.com"%%"31","31","31","30","28"%%"smith","smith","smith","smith","smith"%%"james","jones","morgan","johnson","hughes"
smith.brown@gmail.com%%034eee34034e034e%%3%%false%%0%%3%%false%%0%%4%%false%%0%%4%%false%%0%%2%%false%%0%%4%%false%%0%%2%%false%%0%%2%%false%%0%%3%%false%%0%%3%%false%%0%%2%%false%%0%%3%%true%%10%%1%%false%%10%%1%%false%%10%%1%%true%%20%%3%%false%%20%%2%%false%%20%%3%%false%%20%%4%%false%%20%%3%%false%%20%%"smith.torres@gmail.com","smith.long@yahoo.com","smith.patterson@hotmail.com","smith.ramirez@yahoo.com","smith.wright@gmail.com"%%"23","22","21","21","21"%%"smith","smith","smith","smith","smith"%%"torres","long","patterson","ramirez","wright"%%"smith.griffin@gmail.com","smith.price@gmail.com","smith.lewis@hotmail.com","smith.roberts@hotmail.com","smith.young@hotmail.com"%%"18","17","15","15","15"%%"smith","smith","smith","smith","smith"%%"griffin","price","lewis","roberts","young"
smith.davis@gmail.com%%fd3efty5aaz254i9%%4%%false%%0%%2%%false%%0%%1%%false%%0%%2%%true%%1%%1%%false%%1%%2%%false%%1%%4%%true%%6%%2%%false%%6%%3%%false%%6%%4%%true%%11%%2%%false%%11%%1%%false%%11%%3%%false%%11%%1%%false%%11%%2%%false%%11%%2%%false%%11%%3%%false%%11%%1%%true%%26%%4%%false%%26%%4%%false%%26%%"smith.johnson@yahoo.com","smith.hughes@gmail.com","smith.clark@hotmail.com","smith.murphy@yahoo.com","smith.taylor@hotmail.com"%%"30","28","27","27","27"%%"smith","smith","smith","smith","smith"%%"johnson","hughes","clark","murphy","taylor"%%"smith.cook@gmail.com","smith.davis@gmail.com","smith.miller@gmail.com","smith.perry@hotmail.com","smith.sanchez@hotmail.com"%%"26","26","26","26","26"%%"smith","smith","smith","smith","smith"%%"cook","davis","miller","perry","sanchez"
smith.miller@gmail.com%%034eee34034efd3e%%4%%false%%0%%2%%false%%0%%3%%false%%0%%3%%false%%0%%3%%true%%1%%4%%false%%1%%4%%true%%6%%1%%false%%6%%4%%true%%11%%2%%false%%11%%2%%false%%11%%2%%false%%11%%4%%false%%11%%3%%false%%11%%2%%false%%11%%4%%false%%11%%1%%true%%26%%4%%false%%26%%4%%false%%26%%3%%false%%26%%"smith.johnson@yahoo.com","smith.hughes@gmail.com","smith.clark@hotmail.com","smith.murphy@yahoo.com","smith.taylor@hotmail.com"%%"30","28","27","27","27"%%"smith","smith","smith","smith","smith"%%"johnson","hughes","clark","murphy","taylor"%%"smith.cook@gmail.com","smith.davis@gmail.com","smith.miller@gmail.com","smith.perry@hotmail.com","smith.sanchez@hotmail.com"%%"26","26","26","26","26"%%"smith","smith","smith","smith","smith"%%"cook","davis","miller","perry","sanchez"
smith.wilson@yahoo.com%%54i954i9o1ruo1ru%%3%%false%%0%%2%%false%%0%%2%%true%%1%%2%%true%%3%%3%%true%%6%%1%%false%%6%%4%%true%%11%%3%%false%%11%%4%%true%%16%%1%%false%%16%%1%%false%%16%%1%%false%%16%%3%%false%%16%%3%%false%%16%%1%%true%%26%%1%%true%%42%%1%%true%%59%%2%%false%%59%%4%%false%%59%%2%%true%%74%%"smith.martin@yahoo.com","smith.peterson@gmail.com","smith.coleman@gmail.com","smith.powell@gmail.com"%%"89","80","78","76"%%"smith","smith","smith","smith"%%"martin","peterson","coleman","powell"%%"smith.watson@yahoo.com","smith.wilson@yahoo.com","smith.gonzales@hotmail.com","smith.sanders@yahoo.com","smith.rivera@gmail.com"%%"74","74","73","71","69"%%"smith","smith","smith","smith","smith"%%"watson","wilson","gonzales","sanders","rivera"
smith.moore@gmail.com%%ee34o1ruaaz2aaz2%%1%%true%%1%%3%%false%%1%%4%%false%%1%%1%%false%%1%%4%%false%%1%%1%%false%%1%%3%%false%%1%%3%%false%%1%%2%%false%%1%%2%%false%%1%%4%%false%%1%%1%%false%%1%%3%%false%%1%%2%%true%%11%%1%%true%%22%%4%%false%%22%%1%%true%%37%%2%%false%%37%%1%%false%%37%%1%%false%%37%%"smith.russell@gmail.com","smith.turner@yahoo.com","smith.alexander@gmail.com","smith.collins@yahoo.com","smith.flores@yahoo.com"%%"42","42","41","41","40"%%"smith","smith","smith","smith","smith"%%"russell","turner","alexander","collins","flores"%%"smith.moore@gmail.com","smith.robinson@gmail.com","smith.stewart@gmail.com","smith.thomas@gmail.com","smith.gray@yahoo.com"%%"37","37","37","37","36"%%"smith","smith","smith","smith","smith"%%"moore","robinson","stewart","thomas","gray"
smith.taylor@hotmail.com%%o1ruaaz2fd3eee34%%3%%false%%0%%1%%true%%1%%4%%false%%1%%1%%false%%1%%1%%false%%1%%2%%false%%1%%3%%false%%1%%4%%true%%6%%4%%true%%12%%2%%false%%12%%2%%false%%12%%4%%false%%12%%3%%false%%12%%1%%false%%12%%3%%false%%12%%4%%false%%12%%2%%false%%12%%3%%false%%12%%2%%true%%27%%1%%false%%27%%"smith.james@yahoo.com","smith.jones@hotmail.com","smith.morgan@hotmail.com","smith.johnson@yahoo.com","smith.hughes@gmail.com"%%"31","31","31","30","28"%%"smith","smith","smith","smith","smith"%%"james","jones","morgan","johnson","hughes"%%"smith.murphy@yahoo.com","smith.taylor@hotmail.com","smith.allen@gmail.com","smith.cook@gmail.com","smith.davis@gmail.com"%%"27","27","26","26","26"%%"smith","smith","smith","smith","smith"%%"murphy","taylor","allen","cook","davis"
